filename,file_path,label,duration,labeled,timestamp,notes,source_file
freesound_community-baby-laughs-85161_3s_clip_0002.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-laughs-85161_3s_clip_0002.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-laughs-85161
freesound_community-baby-talk-76380_3s_clip_0000.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-talk-76380_3s_clip_0000.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-talk-76380
freesound_community-baby-talk-76380_3s_clip_0001.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-talk-76380_3s_clip_0001.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-talk-76380
freesound_community-baby-talk-76380_3s_clip_0002.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-talk-76380_3s_clip_0002.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-talk-76380
freesound_community-baby-talk-76380_3s_clip_0003.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-talk-76380_3s_clip_0003.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-talk-76380
freesound_community-baby-talk-76380_3s_clip_0004.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-talk-76380_3s_clip_0004.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-talk-76380
freesound_community-baby-talk-76380_3s_clip_0005.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-talk-76380_3s_clip_0005.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-talk-76380
freesound_community-baby-talk-76380_3s_clip_0006.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-talk-76380_3s_clip_0006.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-talk-76380
freesound_community-baby-talk-76380_3s_clip_0007.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-talk-76380_3s_clip_0007.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-talk-76380
freesound_community-baby-talk-76380_3s_clip_0008.wav,C:\SINGAPORE POLY YEAR 2 SEM 2 OCT-MAR 2026\CIOT (ELECTIVE)\baby_monitoring\clips_3seconds\freesound_community-baby-talk-76380_3s_clip_0008.wav,not-cry,3.0,True,2026-02-22 17:09:52,baby laugh/giggle/talk - auto-labeled as not-cry,freesound_community-baby-talk-76380
